source_file,source_sheet,invoice_no,date,client_name,address,sku,qty,unit_price,subtotal,tax,total,sector,company_name,brand_names,column1,column2,column3,column4,column5,email,phone,contact_person,website,fax,company,segment,activity,name_title_of_contact_person,email_address,nan,collaboration_human_resource,addrress,tel,mobile_number,remarks,source,business_name,phone_number,contact_detail,email_adress,company_information,follow_up,name_of_company,contact_no,candidates,category,number_977,passport_validation,selection,turnover,contact_number,number,called_for_expatriate,cbris_turnover,emails,names_assistant_administrative,age,employed_not_employed,qualifications,salary_expectation,availability,,contact,companies,contact_person_remarks,names_of_clinics,follow_up_by_arzina,follow_up_eoy_yaseerah_17_09_2024,call_done_fatima_zahra,follow_up_on_mails,follow_up_1,follow_up_2,follow_up_deepsha_09_10_24,talked_to,talked_to_2024,follow_up_by_deepsha,prospect_bt_deepsha,9,name_of_supermarket,contact_details,1st_follow_up_10_08_23,2nd_follow_up_30_07_2024_by_victoria,follow_up_by_victoria,add,email_add,1st_follow_up,2nd_follow_up,names_of_agents,contacted_on_whatsapp,name_of_agents,3rd_follow_up_made_by_victoria,talk_to,follow_up_by_victoria_07_08_24,follow_up_yaseerah_eoy_16_09,applicant_name,add_2,follow_up_july_2024,follow_up_by_arzina_21_08_2024,follow_up_by_ruhainah_09_05_2025,status,21_07_2023,24_07_2023,31_07_2023,2023_01_08_00_00_00,2023_04_08_00_00_00,2023_07_08_00_00_00,17_08_2023,21_08_2023,22_08_2023,14_05_2024,follow_up_by_victoria_14_08_2024,date_02_09_24_hitisha,follow_up_july_august_2024_by_nuzhah,follow_up_september_2024_by_09_09_2024_yaseerah,follow_up_august_2024_by_nuzhah,eoy_yaseerah_17_09_2024,01_08_2024_arzinah,follow_up_eoy_yaseerah_16_09_2024_17_09_24,follow_up_end_of_year_yaseerah_19_09,agency_name_nepal,follow_up_17_09_2024_yaseerah_end_of_year,person,mail,report_call_for_end_of_year_party,11_6_2023zakia,date_02_09_24_deepsha,updated_email,follow_up_by_nuzhah,follow_up_yaseerah_20_09_24,remarks_10_09_2024_yaseerah,call_remarks_12_09_2024_yaseerah,remarks_called_made_by_victoria_on_02_10_2024,follow_up_on_client_by_victoria_on_04_02_24,remarks_10_09_2024_12_09_2024_yaseerah,remarks_04_10_yaseerah,remark_deepsha_08_10_24,spoke_to,remarks_yaseerah_07_10,name_of_companies,adress,30_09,remarks_yaseerah,follow_up_no_answer_calls_01_10,priority,degree,telephone_number,scheduled_time_for_interview
updated- database.ods,METAL_WORKS,,,CUISINE INTEGRALE LTD,No 1 Valentina Road Phoenix Mauritius,,,,,,0.0,,,,,,,,,,,nan,,,,,,,nan,nan,,,,,07/10- Yaseerah - Already called,,,,,,,nan,,6981818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,METAL_WORKS,,,Grewals Ltd,Grewals Lane Pailles,,,,,,0.0,,,,,,,,,,,nan,,,,,,,nan,nan,,,,,07/10- Yaseerah - No answer,,,,,,,nan,,2866619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,METAL_WORKS,,,CMH Ltd,"Riche Terre, IBL Business Park",,,,,,0.0,,,,,,,,,,,nan,,,,,,,nan,nan,,,,,07/10- Yaseerah - Already called,,,,,,,nan,,2040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,METAL_WORKS,,,Forges Tardieu Ltd.,Port Louis,,,,,,0.0,,,,,,,,,,,nan,,,,,,,nan,nan,,,,,07/10- Yaseerah - transferred me to hr - no one available,,,,,,,nan,,2065200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,METAL_WORKS,,,Miran Industries Ltd,"School Lane, Grand Baie",,,,,,0.0,,,,,,,,,,,nan,,,,,,,nan,nan,,,,,07/10- Yaseerah - Not interested,,,,,,,nan,,55027492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,METAL_WORKS,,,Purple Ridge (we buy scrap metal),Purple Ridge (we buy scrap metal),,,,,,0.0,,,,,,,,,,,nan,,,,,,,nan,nan,,,,,07/10- Yaseerah - not interested,,,,,,,nan,,57077833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Active Freight Ltd.,"38 Imm. Hamtula, Rue SSR,Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 19/06 -not interested,,,,,,,nan,,241 1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,AEL DDS LTD,"Tamarind St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 19/06 -not interested,,,,,,,nan,,240 2881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,Call Tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Air Mauritius Cargo,"Ground Floor, Freight Forwarders Centre, Plaine Magnien",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 19/06 -no answer to call back,,,,,,,nan,,603 3671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 17/07 Not interested,,,,,,,,,,,,,,,,,,,,,No Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Airocean Logistics Ltd,"Pearl House, 4th Floor, SirVirgil Naz St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,not interested,,,,,called on 19/06 -not interested,,,,,,,nan,,213 6394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,email at airoceanlogistics.sales@intnet.mu,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,AL RAHMAN BUSINESS DEVELOPMENT CO. LTD,"2,Shan-E-Islam street -Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 19/06 -not interested,,,,,,,nan,,5493 3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Alogis Ltd,"Volcy Pougnet Street (ex-rueMadame), Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 19/06 -number currently not available,,,,,,,called on 19/07 Number not available.,,213 0495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Number not available. To try again,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,"Aqualine Logistics Ltd., Port Louis","Fon Sing Building, 3rd Floor MU,Edith Cavell St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,info@aqualinelogistic.com,nan,,,,,called on 19/06 - spoke to Mrs Meethusha - said to send mail to the management,,,,,,,nan,,210 1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,no answer,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Ariva Logistics,"Macadam Rd, Tombeau Bay",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 19/06 -not interested,,,,,,,nan,,206 3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,call tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Belship Company Ltd.,"Saint James Court, Rue SaintDenis, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,18/09,,,,,called on 19/06 -not interested,,,,,,,nan,,210 0589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,Concerned person not available,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,BKH Delivery Services,33b Imp Désire Sicard Portlouis,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 19/06 -not interested,,,,,,,nan,,5944 2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,company not in operation anymore,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Blyth Brothers & Co. Ltd.,"8, Rue Dr Ferriere, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 16/07 number not available,,,,,,,Called on 19/07 Number not available.,,202 7030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Number not available. To try again,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,BPML Freeport Services Ltd,"Head Office, Ground Floor,Trade & Marketing Centre (TMC) Building",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,Email Received - Hr has to decide & will get back,,,,,called on 16/07 Not interested,,,,,,,nan,,206 2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,email sent at info@bfslmauritius.com,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Cargotech Ltd,"Rue Farquhar, 3eme etage, Imm.Chatier Amicale, Port Louis 11613",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 not interested,,,,,,,nan,,216 3441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,hr not available,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Cargoways Services Ltd,"Toorawa Buidling, JummahMosque St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 not interested,,,,,,,nan,,217 2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,Concerned person not available,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Celero Express,Celero House 3 Business andIndustrial Park Riche Terre,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 To contact on watsap 52580002,,,,,,,nan,,202 0020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,send message on whatsap,,,,,,,,,,,,,,,,,,,,,no answer,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,CIEOLO CONTAINERS MAURITIUS,"18 Edith Cavell St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 No answer. To call back,,,,,,,Called on 22/07 Number not available,,5989 7755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Called on 18/07 Number not available. Try again later,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Compagnie De Transports Commerciaux Ltd.,"13, Albion Dock Trou Fanfaron,Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 No answer. To call back,,,,,,,Called on 22/07 Number not available,,217 4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Called on 18/07 Number not available. Try again later,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Copula- Passenger Transport Service,"Trade and Marketing Center, 2ndFloor, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 No answer. To call back,,,,,,,called on 22/07 Number not available,,5777 7438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 No answer. To call back,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,DHL Mauritius LTD,"NeXTeracom Tower 1,Quatre Bornes",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Not interested,,,,,,,nan,,208 7711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,ED Logistics Ltd.,"Albion Docks, Marine Rd,Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Requested to call later,,,,,,,called on 22/07 Number not available,,217 3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Number not available. To call back,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Expo Freight (EFL),"Barkly Wharf Rue Old Pavillon,Le Caudan, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Not interested,,,,,,,nan,,213 9115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,F.S Cargo Services Ltd.,"Imm. Lai Wan Chut 7, Rue R.Seeneevassen, Au debut de la Rue R. Seeneevassen, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Not interested,,,,,,,nan,,216 3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,person concerned not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Faza transport & crane services,"morc domah, Curepipe",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 No answer. To call back,,,,,,,nan,,5727 4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Took our contact number,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Federal Express Corporation / TNT,Celero House 3 Business andIndustrial Park Riche Terre,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,will revert back,,,,,"Called on 17/07 Interested, Looking for 1 or 2 persons, driver and helper",,,,,,,nan,,286 5914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,Email sent at administratiob@renel.mu,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,FLO Mobility Services Ltd,"14 Hugnin Road, Beau Bassin-Rose Hill",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,will revert back,,,,,called on 17/07 No answer. To call back,,,,,,,called on 22/07 Number not available,,464 5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Number not available,,,,,,,,,,,,,,,,,,,,,interested - email sent at yoshita.pullut@flo.mu,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Freightnet Cargo Services Ltd,Behind MCB SSR ST,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Not interested,,,,,,,nan,,216 5070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Globelink ( Mauritius ) Ltd,"Macadam Rd, Tombeau Bay",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Not interested,,,,,,,nan,,260 0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Gouloux and Associates Clearing Services Ltd,"La Cheminee Building, 70 RemyOllier St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Number not available,,,,,,,nan,,216 1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Not interested,,,,,,,,,,,,,,,,,,,,,unreachable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Hellmann Worldwide Logistics,"36 Bis St Louis St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 No answer. To call back,,,,,,,nan,,211 1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Not interested,,,,,,,,,,,,,,,,,,,,,no answer,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Heritage Shipping Ltd,"5 Louis Pasteur St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 No answer. To call back,,,,,,,nan,,5250 0863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Not interested,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Holdtrans (Mauritius) Ltd.,"Route Quay D,Near Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 No answer. To call back,,,,,,,Called on 22/07 Number not available,,242 9050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Number not available. To try again later,,,,,,,,,,,,,,,,,,,,,Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,HYBURN LTD,"Java Sparrow Lane, Rivière DuPoste, Mauritius,",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 number not available. Try again later,,,,,,,Called on 22/07 Number not available,,5703 3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Number not available. To try again later,,,,,,,,,,,,,,,,,,,,,unreachable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,IKS Cargo Limited,"Quay Road, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 16/07 number not available. Try again later,,,,,,,Called on 22/07 Number not available,,242 1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 No answer. To call back,,,,,,,,,,,,,,,,,,,,,no answer,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,International Business Agency,"Raoul Rivet St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 16/07 Not interested for time being.,,,,,,,nan,,210 6442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,International Freight Services Co Ltd,"1 Corderie St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,327efsltd@intnet.mu,nan,,,,,called on 16/07 number not available . try again later,,,,,,,nan,,216 9722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Seems interested. Asked to send mail,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,IOL Express,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 16/07 number not available. Try again later,,,,,,,called on 22/07 Number not available,,202 7150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Number not available. To try again,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Ireland Fraser & Co. Ltd.,"8, Rue Dr Ferriere, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 16/07 Not interested,,,,,,,nan,,202 7040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,no answer,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Ip Kwok Sheung Group,"Route Marine, Pres de Caltex, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Number not available,,,,,,,called on 22/07 Number not available,,242 8170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 Number not available. To try again,,,,,,,,,,,,,,,,,,,,,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Jayesh Travel & Tours Ltd - Le Maitre Transport services & co Ltd,Royal Road Verdun Mauritius,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,"called on 17/07 Interested, Looking for 10 drivers",,,,,,,nan,,5258 0617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,Asked to send a message so that he can give an emaill address,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,JIM Supplies Mauritius,"12 Bait Ul Noor street, CarreauLalo Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Not interested,,,,,,,nan,,5917 5057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,JS LINE LTD,"3rd Floor Sunway Court, 21 Vellore St, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 number does not exist,,,,,,,nan,,5820 1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,called on 18/07 number does not exist,,,,,,,,,,,,,,,,,,,,,Number does not exist,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,JSTL- Jhungeer & Sons Transport Ltd,"Royal Road, Phoenix",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,will call back next week,,,,,called on 17/07 Interested will call back when available,,,,,,,nan,,5799 1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,interested - Email sent at njhungeer@jstl.mu,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Kirby Mauritius ( Indian Ocean Main Office ) Dodo Division,"256A Royal Road Chapman Hill, Beau Bassin-Rose Hill",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Not interested,,,,,,,nan,,464 1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,M.Y.S MORABY TRANSPORT SERVICES LTD,57 Ligne Berthaud Vacoas,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Interested will call back when available,,,,,,,nan,,5253 1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,Email sent at moraby.transport@ymail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,TRANSPORT__&_LOGISTICS,,,Malaysian International Shipping Corporation,"8, Rue Dr Ferriere, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,called on 17/07 Not interested,,,,,,,nan,,202 7040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,no answer,,,,,,,,,,,,,,,,,,,,,,,,,,
